uid	com_name	pre_open_url	json_domain
setting_com_52.ini::com_00664	百丽国际	https://app.mokahr.com/campus-recruitment/bellejt/70392#/	https://app.mokahr.com/social-recruitment/bellejt/39760
setting_com_52.ini::com_00680	东方甄选	https://app.mokahr.com/social-recruitment/koolearn/100433#/jobs?keyword=	https://app.mokahr.com/social-recruitment/koolearn/100433
setting_com_52.ini::com_00681	东方甄选	https://app.mokahr.com/campus-recruitment/koolearn/94396#/jobs	https://app.mokahr.com/campus-recruitment/koolearn/94396
setting_com_52.ini::com_00689	徐工集团	https://app.mokahr.com/social-recruitment/xcmg/148090?locale=zh-CN#/jobs?keyword=	https://app.mokahr.com/social-recruitment/xcmg/148090?locale=zh-CN
setting_com_52.ini::com_00690	徐工集团	https://app.mokahr.com/campus-recruitment/xcmg/148091?locale=zh-CN#/jobs?keyword=	https://app.mokahr.com/campus-recruitment/xcmg/148091?locale=zh-CN
setting_com_52.ini::com_00714	乐歌人体工学科技股份有限公司	https://app.mokahr.com/campus-recruitment/loctek/43967#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/campus-recruitment/loctek/43967
setting_com_52.ini::com_00715	乐歌人体工学科技股份有限公司	https://app.mokahr.com/campus-recruitment/loctek/43967#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/social-recruitment/loctek/43966
setting_com_52.ini::com_00716	乐歌人体工学科技股份有限公司	https://app.mokahr.com/campus-recruitment/loctek/43967#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/social-recruitment/loctek/43966
setting_com_52.ini::com_00717	恒瑞医药	https://app.mokahr.com/social-recruitment/hengrui/145996#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/social-recruitment/hengrui/145996
setting_com_52.ini::com_00718	恒瑞医药	https://app.mokahr.com/campus-recruitment/hengrui/145997?locale=zh-CN#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/campus-recruitment/hengrui/145997?locale=zh-CN
setting_com_52.ini::com_00719	恒瑞医药	https://app.mokahr.com/campus-recruitment/hengrui/148990?locale=zh-CN#/jobs	https://app.mokahr.com/campus-recruitment/hengrui/148990?locale=zh-CN
setting_com_52.ini::com_00727	中微半导体	https://app.mokahr.com/campus-recruitment/amec/146254#/jobs	https://app.mokahr.com/campus-recruitment/amec/146254
setting_com_52.ini::com_00755	申万宏源证券	https://app.mokahr.com/social-recruitment/swhysc-job/102423#/jobs	https://app.mokahr.com/social-recruitment/swhysc-job/102423
setting_com_52.ini::com_00756	申万宏源证券	https://app.mokahr.com/campus-recruitment/swhysc-job/140752#/jobs	https://app.mokahr.com/campus-recruitment/swhysc-job/140752
setting_com_52.ini::com_00762	嘉实基金	https://app.mokahr.com/campus-recruitment/jsfund/43906#/jobs	https://app.mokahr.com/campus-recruitment/jsfund/43906
setting_com_52.ini::com_00763	嘉实基金	https://app.mokahr.com/social-recruitment/jsfund/44123#/jobs	https://app.mokahr.com/social-recruitment/jsfund/44123
setting_com_52.ini::com_00772	烽火通信	https://app.mokahr.com/social-recruitment/whfhtx/73921#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/social-recruitment/whfhtx/73921
setting_com_52.ini::com_00773	烽火通信	https://app.mokahr.com/campus-recruitment/whfhtx/73922#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/campus-recruitment/whfhtx/73922
setting_com_52.ini::com_00777	兆易创新	https://app.mokahr.com/social-recruitment/gigadevice/100227#/jobs?keyword=	https://app.mokahr.com/social-recruitment/gigadevice/100227
setting_com_52.ini::com_00814	智飞生物	https://app.mokahr.com/social-recruitment/zfsw/47519#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/social-recruitment/zfsw/47519
setting_com_52.ini::com_00818	微创医疗	https://app.mokahr.com/social-recruitment/microport/46967#/jobs?zhineng=&page=1	https://app.mokahr.com/social-recruitment/microport/46967
setting_com_52.ini::com_00819	微创医疗	https://app.mokahr.com/campus-recruitment/microport/56155#/jobs	https://app.mokahr.com/campus-recruitment/microport/56155
setting_com_52.ini::com_00842	牧原食品	https://app.mokahr.com/social-recruitment/muyuan/70115#/jobs	https://app.mokahr.com/social-recruitment/muyuan/70115
setting_com_52.ini::com_00843	牧原食品	https://app.mokahr.com/campus-recruitment/muyuan/74358#/jobs	https://app.mokahr.com/campus-recruitment/muyuan/74358
setting_com_65.ini::com_00842	牧原食品	https://app.mokahr.com/social-recruitment/muyuan/70115#/jobs	https://app.mokahr.com/social-recruitment/muyuan/70115
setting_com_65.ini::com_00843	牧原食品	https://app.mokahr.com/campus-recruitment/muyuan/74358#/jobs	https://app.mokahr.com/campus-recruitment/muyuan/74358
setting_com_66.ini::com_00814	智飞生物	https://app.mokahr.com/social-recruitment/zfsw/47519#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/social-recruitment/zfsw/47519
setting_com_68.ini::com_00621	深圳顺络电子股份有限公司	https://app.mokahr.com/campus-recruitment/sunlord/142929?locale=zh-CN#/jobs	https://app.mokahr.com/campus-recruitment/sunlord/142929
setting_com_75.ini::com_00652	古茗	https://app.mokahr.com/campus-recruitment/guming/39377#/jobs	https://app.mokahr.com/campus-recruitment/guming/39377
setting_com_75.ini::com_00653	古茗	https://app.mokahr.com/social-recruitment/guming/39376#/jobs?	https://app.mokahr.com/social-recruitment/guming/39376
setting_com_75.ini::com_00663	百丽国际	https://app.mokahr.com/social-recruitment/bellejt/39760#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/social-recruitment/bellejt/39760
setting_com_75.ini::com_00664	百丽国际	https://app.mokahr.com/campus-recruitment/bellejt/70392#/	https://app.mokahr.com/social-recruitment/bellejt/39760
setting_com_76.ini::com_00818	微创医疗	https://app.mokahr.com/social-recruitment/microport/46967#/jobs?zhineng=&page=1	https://app.mokahr.com/social-recruitment/microport/46967
setting_com_76.ini::com_00819	微创医疗	https://app.mokahr.com/campus-recruitment/microport/56155#/jobs	https://app.mokahr.com/campus-recruitment/microport/56155
setting_com_77.ini::com_00755	申万宏源证券	https://app.mokahr.com/social-recruitment/swhysc-job/102423#/jobs	https://app.mokahr.com/social-recruitment/swhysc-job/102423
setting_com_77.ini::com_00756	申万宏源证券	https://app.mokahr.com/campus-recruitment/swhysc-job/140752#/jobs	https://app.mokahr.com/campus-recruitment/swhysc-job/140752
setting_com_77.ini::com_00762	嘉实基金	https://app.mokahr.com/campus-recruitment/jsfund/43906#/jobs	https://app.mokahr.com/campus-recruitment/jsfund/43906
setting_com_77.ini::com_00763	嘉实基金	https://app.mokahr.com/social-recruitment/jsfund/44123#/jobs	https://app.mokahr.com/social-recruitment/jsfund/44123
setting_com_79.ini::com_00663	百丽国际	https://app.mokahr.com/social-recruitment/bellejt/39760#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/social-recruitment/bellejt/39760
setting_com_79.ini::com_00664	百丽国际	https://app.mokahr.com/campus-recruitment/bellejt/70392#/	https://app.mokahr.com/social-recruitment/bellejt/39760
setting_com_87.ini::com_00772	烽火通信	https://app.mokahr.com/social-recruitment/whfhtx/73921#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/social-recruitment/whfhtx/73921
setting_com_87.ini::com_00773	烽火通信	https://app.mokahr.com/campus-recruitment/whfhtx/73922#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/campus-recruitment/whfhtx/73922
setting_com_91.ini::com_00717	恒瑞医药	https://app.mokahr.com/social-recruitment/hengrui/145996#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/social-recruitment/hengrui/145996
setting_com_91.ini::com_00718	恒瑞医药	https://app.mokahr.com/campus-recruitment/hengrui/145997?locale=zh-CN#/jobs?page=1&anchorName=jobsList	https://app.mokahr.com/campus-recruitment/hengrui/145997?locale=zh-CN
setting_com_91.ini::com_00719	恒瑞医药	https://app.mokahr.com/campus-recruitment/hengrui/148990?locale=zh-CN#/jobs	https://app.mokahr.com/campus-recruitment/hengrui/148990?locale=zh-CN
setting_com_91.ini::com_00727	中微半导体	https://app.mokahr.com/campus-recruitment/amec/146254#/jobs	https://app.mokahr.com/campus-recruitment/amec/146254
setting_com_94.ini::com_00777	兆易创新	https://app.mokahr.com/social-recruitment/gigadevice/100227#/jobs?keyword=	https://app.mokahr.com/social-recruitment/gigadevice/100227
